,indiv,time,A,Y,U,L1,A_1,A_2,Y_1,Y_2,L1_1,L1_2
107,10.0,7.0,0.0,-0.6728995561537028,0.15812453450303293,1.0,0.0,1.0,0.2665735973636644,-0.5370522892671316,1.0,0.0
108,10.0,8.0,1.0,0.5086255706069596,0.23878350357260286,1.0,0.0,0.0,-0.6728995561537028,0.2665735973636644,1.0,1.0
109,10.0,9.0,0.0,-0.17927899494294974,0.21979274240312807,1.0,1.0,0.0,0.5086255706069596,-0.6728995561537028,1.0,1.0
110,10.0,10.0,1.0,-0.3674580058290926,0.848528718901709,1.0,0.0,1.0,-0.17927899494294974,0.5086255706069596,1.0,1.0
111,11.0,0.0,1.0,1.6477322817857911,0.8544008610157618,1.0,1.0,0.0,-0.3674580058290926,-0.17927899494294974,1.0,1.0
112,11.0,1.0,0.0,1.2201293037553882,0.7874560451020453,0.0,1.0,1.0,1.6477322817857911,-0.3674580058290926,1.0,1.0
113,11.0,2.0,0.0,-0.46724972219197647,0.7145737611465952,1.0,0.0,1.0,1.2201293037553882,1.6477322817857911,0.0,1.0
114,11.0,3.0,0.0,0.0979536720821308,0.9109111875748618,1.0,0.0,0.0,-0.46724972219197647,1.2201293037553882,1.0,0.0
115,11.0,4.0,1.0,0.7452491939025389,0.9496015027039412,1.0,0.0,0.0,0.0979536720821308,-0.46724972219197647,1.0,1.0
116,11.0,5.0,1.0,1.2477164483829155,0.6216743922173132,0.0,1.0,0.0,0.7452491939025389,0.0979536720821308,1.0,1.0
117,11.0,6.0,1.0,1.0460994380491355,0.21758188383731247,1.0,1.0,1.0,1.2477164483829155,0.7452491939025389,0.0,1.0
118,11.0,7.0,1.0,1.2002684542503463,0.35840672909075777,0.0,1.0,1.0,1.0460994380491355,1.2477164483829155,1.0,0.0
119,11.0,8.0,0.0,-1.7928220348280328,0.19330632237949066,1.0,1.0,1.0,1.2002684542503463,1.0460994380491355,0.0,1.0
120,11.0,9.0,0.0,1.1073380898765284,0.7619259842746752,1.0,0.0,1.0,-1.7928220348280328,1.2002684542503463,1.0,0.0
121,11.0,10.0,0.0,1.066284036870163,0.3390062659741355,1.0,0.0,0.0,1.1073380898765284,-1.7928220348280328,1.0,1.0
122,12.0,0.0,0.0,-0.5668432699713695,0.19995989564999656,0.0,0.0,0.0,1.066284036870163,1.1073380898765284,1.0,1.0
123,12.0,1.0,0.0,1.5148621458383071,0.9770697063950575,0.0,0.0,0.0,-0.5668432699713695,1.066284036870163,0.0,1.0
124,12.0,2.0,1.0,0.9864297992685236,0.3939671025262973,0.0,0.0,0.0,1.5148621458383071,-0.5668432699713695,0.0,0.0
125,12.0,3.0,1.0,-0.18559502984185322,0.2850948056831609,0.0,1.0,0.0,0.9864297992685236,1.5148621458383071,0.0,0.0
126,12.0,4.0,1.0,-0.03839475455794028,0.2038352418162544,1.0,1.0,1.0,-0.18559502984185322,0.9864297992685236,0.0,0.0
127,12.0,5.0,1.0,0.37889368555359454,0.5234274853371349,0.0,1.0,1.0,-0.03839475455794028,-0.18559502984185322,1.0,0.0
128,12.0,6.0,1.0,0.5390781939765996,0.3049529785278583,1.0,1.0,1.0,0.37889368555359454,-0.03839475455794028,0.0,1.0
129,12.0,7.0,0.0,0.28407929562392475,0.9481076834682008,0.0,1.0,1.0,0.5390781939765996,0.37889368555359454,1.0,0.0
130,12.0,8.0,0.0,-0.5827874906170488,0.5717821734817087,0.0,0.0,1.0,0.28407929562392475,0.5390781939765996,0.0,1.0
131,12.0,9.0,1.0,0.41963981738083583,0.9087032138997493,0.0,0.0,0.0,-0.5827874906170488,0.28407929562392475,0.0,0.0
132,12.0,10.0,0.0,-0.3744938202582928,0.5784462400864735,0.0,1.0,0.0,0.41963981738083583,-0.5827874906170488,0.0,0.0
133,13.0,0.0,0.0,0.0837392277466668,0.20412164367832542,0.0,0.0,1.0,-0.3744938202582928,0.41963981738083583,0.0,0.0
134,13.0,1.0,1.0,-0.4534075406961035,0.3024117424710104,0.0,0.0,0.0,0.0837392277466668,-0.3744938202582928,0.0,0.0
135,13.0,2.0,1.0,0.4137171460695131,0.1068589935540682,0.0,1.0,0.0,-0.4534075406961035,0.0837392277466668,0.0,0.0
136,13.0,3.0,0.0,-0.04219179054527389,0.6164421980176984,0.0,1.0,1.0,0.4137171460695131,-0.4534075406961035,0.0,0.0
137,13.0,4.0,1.0,-0.09785192649708341,0.23581270550251915,1.0,0.0,1.0,-0.04219179054527389,0.4137171460695131,0.0,0.0
138,13.0,5.0,1.0,2.183446685764508,0.46371312187247893,1.0,1.0,0.0,-0.09785192649708341,-0.04219179054527389,1.0,0.0
139,13.0,6.0,1.0,0.35014475356623426,0.6033428186921952,1.0,1.0,1.0,2.183446685764508,-0.09785192649708341,1.0,1.0
140,13.0,7.0,0.0,-0.43092713073167926,0.16904555928798554,1.0,1.0,1.0,0.35014475356623426,2.183446685764508,1.0,1.0
141,13.0,8.0,0.0,-0.04931309348903948,0.172626312886491,1.0,0.0,1.0,-0.43092713073167926,0.35014475356623426,1.0,1.0
142,13.0,9.0,1.0,0.5930826690970752,0.33322342336379407,0.0,0.0,0.0,-0.04931309348903948,-0.43092713073167926,1.0,1.0
143,13.0,10.0,0.0,-0.005498211397278241,0.14593657070138774,0.0,1.0,0.0,0.5930826690970752,-0.04931309348903948,0.0,1.0
144,14.0,0.0,1.0,0.7477054475751502,0.37291728027108306,1.0,0.0,1.0,-0.005498211397278241,0.5930826690970752,0.0,0.0
145,14.0,1.0,1.0,1.833288555508808,0.2476258688665785,0.0,1.0,0.0,0.7477054475751502,-0.005498211397278241,1.0,0.0
146,14.0,2.0,1.0,1.8575419444301136,0.6485824795490004,1.0,1.0,1.0,1.833288555508808,0.7477054475751502,0.0,1.0
147,14.0,3.0,1.0,-0.7656562459039176,0.47433846353006803,1.0,1.0,1.0,1.8575419444301136,1.833288555508808,1.0,0.0
148,14.0,4.0,0.0,0.4896367994286441,0.40866676198865703,1.0,1.0,1.0,-0.7656562459039176,1.8575419444301136,1.0,1.0
149,14.0,5.0,1.0,2.8909122320919574,0.6530463723233235,0.0,0.0,1.0,0.4896367994286441,-0.7656562459039176,1.0,1.0
150,14.0,6.0,0.0,0.7492593572365637,0.43680886887001225,1.0,1.0,0.0,2.8909122320919574,0.4896367994286441,0.0,1.0
151,14.0,7.0,1.0,-1.1609117292325506,0.16243653911528028,0.0,0.0,1.0,0.7492593572365637,2.8909122320919574,1.0,0.0
152,14.0,8.0,1.0,-0.4524413286899579,0.49806628493591387,1.0,1.0,0.0,-1.1609117292325506,0.7492593572365637,0.0,1.0
153,14.0,9.0,0.0,1.9566637523101322,0.6466722228858314,1.0,1.0,1.0,-0.4524413286899579,-1.1609117292325506,1.0,0.0
154,14.0,10.0,0.0,1.8056748920773433,0.552227251240298,0.0,0.0,1.0,1.9566637523101322,-0.4524413286899579,1.0,1.0
155,15.0,0.0,1.0,-0.6188841719529057,0.8525902211132887,1.0,0.0,0.0,1.8056748920773433,1.9566637523101322,0.0,1.0
156,15.0,1.0,0.0,1.0033088255362979,0.8114057126851015,1.0,1.0,0.0,-0.6188841719529057,1.8056748920773433,1.0,0.0
157,15.0,2.0,1.0,1.3323884497998142,0.20064241892473628,0.0,0.0,1.0,1.0033088255362979,-0.6188841719529057,1.0,1.0
158,15.0,3.0,0.0,-0.542351343967169,0.19603408219864932,1.0,1.0,0.0,1.3323884497998142,1.0033088255362979,0.0,1.0
159,15.0,4.0,0.0,-1.6556748451343455,0.7243578187187306,0.0,0.0,1.0,-0.542351343967169,1.3323884497998142,1.0,0.0
160,15.0,5.0,0.0,1.02714571471282,0.5554197765174002,1.0,0.0,0.0,-1.6556748451343455,-0.542351343967169,0.0,1.0
161,15.0,6.0,1.0,-2.8160463983906148e-05,0.48441248928378633,1.0,0.0,0.0,1.02714571471282,-1.6556748451343455,1.0,0.0
162,15.0,7.0,0.0,1.1540825719359942,0.8823532639040575,1.0,1.0,0.0,-2.8160463983906148e-05,1.02714571471282,1.0,1.0
163,15.0,8.0,1.0,0.4059789821787259,0.33641727831395024,0.0,0.0,1.0,1.1540825719359942,-2.8160463983906148e-05,1.0,1.0
164,15.0,9.0,0.0,-1.3258158711000543,0.10416351529245022,1.0,1.0,0.0,0.4059789821787259,1.1540825719359942,0.0,1.0
165,15.0,10.0,0.0,1.7067520535542422,0.4615527777800811,0.0,0.0,1.0,-1.3258158711000543,0.4059789821787259,1.0,0.0
166,16.0,0.0,1.0,-0.7900151334100799,0.4981222946822089,0.0,0.0,0.0,1.7067520535542422,-1.3258158711000543,0.0,1.0
167,16.0,1.0,1.0,0.284964446752747,0.4791308232025888,0.0,1.0,0.0,-0.7900151334100799,1.7067520535542422,0.0,0.0
168,16.0,2.0,1.0,1.979882057743327,0.6706788343011626,0.0,1.0,1.0,0.284964446752747,-0.7900151334100799,0.0,0.0
169,16.0,3.0,0.0,-0.0423934644956831,0.39967893450278447,1.0,1.0,1.0,1.979882057743327,0.284964446752747,0.0,0.0
170,16.0,4.0,0.0,1.8646686669572614,0.49625951265469836,0.0,0.0,1.0,-0.0423934644956831,1.979882057743327,1.0,0.0
171,16.0,5.0,1.0,0.357801140650968,0.8554665095248385,1.0,0.0,0.0,1.8646686669572614,-0.0423934644956831,0.0,1.0
172,16.0,6.0,0.0,0.2526282982117301,0.328266777265703,1.0,1.0,0.0,0.357801140650968,1.8646686669572614,1.0,0.0
173,16.0,7.0,1.0,1.285611012814766,0.24533046410733322,0.0,0.0,1.0,0.2526282982117301,0.357801140650968,1.0,1.0
174,16.0,8.0,1.0,0.8438004689664891,0.5646916406250096,0.0,1.0,0.0,1.285611012814766,0.2526282982117301,0.0,1.0
175,16.0,9.0,0.0,-0.196455238227208,0.548792225103297,0.0,1.0,1.0,0.8438004689664891,1.285611012814766,0.0,0.0
176,16.0,10.0,1.0,-0.6918387376932869,0.35429937325668703,1.0,0.0,1.0,-0.196455238227208,0.8438004689664891,0.0,0.0
177,17.0,0.0,0.0,1.3962920242533308,0.8432575153424751,1.0,1.0,0.0,-0.6918387376932869,-0.196455238227208,1.0,0.0
178,17.0,1.0,1.0,-0.5675171253458964,0.3822775828768987,0.0,0.0,1.0,1.3962920242533308,-0.6918387376932869,1.0,1.0
179,17.0,2.0,1.0,-1.0932027143947347,0.46749574165000707,1.0,1.0,0.0,-0.5675171253458964,1.3962920242533308,0.0,1.0
180,17.0,3.0,1.0,1.7713938258652713,0.6751953277451259,0.0,1.0,1.0,-1.0932027143947347,-0.5675171253458964,1.0,0.0
181,17.0,4.0,0.0,-0.4426332506729129,0.9747249081392497,1.0,1.0,1.0,1.7713938258652713,-1.0932027143947347,0.0,1.0
182,17.0,5.0,1.0,0.11958496415064448,0.11443547365691344,0.0,0.0,1.0,-0.4426332506729129,1.7713938258652713,1.0,0.0
183,17.0,6.0,0.0,0.8357042040861142,0.43357968256640256,1.0,1.0,0.0,0.11958496415064448,-0.4426332506729129,0.0,1.0
184,17.0,7.0,1.0,0.45148527813464423,0.5840234074419888,0.0,0.0,1.0,0.8357042040861142,0.11958496415064448,1.0,0.0
185,17.0,8.0,0.0,1.5377843610225552,0.6933472071202156,1.0,1.0,0.0,0.45148527813464423,0.8357042040861142,0.0,1.0
186,17.0,9.0,1.0,0.3099842405836549,0.5084279779903438,1.0,0.0,1.0,1.5377843610225552,0.45148527813464423,1.0,0.0
187,17.0,10.0,1.0,0.4215082825861249,0.7141072634129964,1.0,1.0,0.0,0.3099842405836549,1.5377843610225552,1.0,1.0
188,18.0,0.0,0.0,1.2262340713719149,0.13089592168028685,1.0,1.0,1.0,0.4215082825861249,0.3099842405836549,1.0,1.0
189,18.0,1.0,0.0,2.0143268561132466,0.6827962511455758,0.0,0.0,1.0,1.2262340713719149,0.4215082825861249,1.0,1.0
190,18.0,2.0,0.0,-1.616824512278914,0.21333427855297987,1.0,0.0,0.0,2.0143268561132466,1.2262340713719149,0.0,1.0
191,18.0,3.0,0.0,1.906682611180481,0.4737491925743116,0.0,0.0,0.0,-1.616824512278914,2.0143268561132466,1.0,0.0
192,18.0,4.0,0.0,-0.3296582796519185,0.5115205422579698,1.0,0.0,0.0,1.906682611180481,-1.616824512278914,0.0,1.0
193,18.0,5.0,0.0,0.7177148467105761,0.8590623027099851,1.0,0.0,0.0,-0.3296582796519185,1.906682611180481,1.0,0.0
194,18.0,6.0,0.0,-1.1458499319273683,0.8929438235617432,1.0,0.0,0.0,0.7177148467105761,-0.3296582796519185,1.0,1.0
195,18.0,7.0,0.0,0.028207705932934313,0.18210578104115466,0.0,0.0,0.0,-1.1458499319273683,0.7177148467105761,1.0,1.0
196,18.0,8.0,0.0,1.1408257927383592,0.7632059600161607,1.0,0.0,0.0,0.028207705932934313,-1.1458499319273683,0.0,1.0
197,18.0,9.0,1.0,0.6937441324241188,0.2939556456143823,1.0,0.0,0.0,1.1408257927383592,0.028207705932934313,1.0,0.0
